Dates,HON,AMZN,GOOG,CVX,COP,FB,MRO,MRK,C,PYPL,CRM,AXP,QCOM,V,GILD,EXC,F,APTV,STZ,EL,SPWR,CO,WMT,HD,NEE,CSX,MCD,SPG,FSLR,NSC,SPX Index,RF,party
3/14/2018,-0.007154602,0.001774043,0.009896656,-0.011485942,0,0.012620705,0.003368141,-0.010347737,-0.019410233,0.038045075,0.009893297,-0.008846819,0.007010544,-0.005045173,-0.007615809,0.010362787,0.022019238,-0.017758513,-0.002415831,-0.004744396,-0.001391789,0.018100042,-0.007160342,-0.005284474,0.021364507,-0.011372706,0.000126398,0.006456536,0.005336423,-0.04114981,-0.005740942,0.006,0
3/15/2018,0.004312314,-0.005470625,7.83E-05,0.003901006,0.001296417,-0.001793235,0.002686368,0.008178146,-0.001770997,-0.008922172,-0.006034265,-0.001482109,-0.003833019,0.006748267,-0.019800161,0.001056803,0.004526943,-0.003814657,-0.002201286,-0.006707954,-0.021112677,0.022173857,-0.001826693,0.003713293,0.000822394,-0.001408699,0.021073157,-0.011996716,-0.01128321,0.007219195,-0.000782272,0.006,0
3/16/2018,0.00468886,-0.006747014,-0.012121042,-0.001558577,0.016520199,0.006667595,0.013986242,0.007573062,0.001770997,-0.004977853,-0.009874088,0.012842282,0.012115325,0.009034505,0.002888542,0.013377249,0.007200751,0.004038596,0.007245931,0.014807943,0.025282245,0.00873368,0.018791588,0.004985586,0.018172065,0.002991117,0.004630067,0.003378705,0.016305101,0.006951009,0.001702023,0.006,0
3/19/2018,-0.010464542,-0.017166509,-0.032129086,-0.013171284,-0.025070437,-0.070097191,-0.018018506,-0.01885822,-0.010535775,-0.022898945,-0.007890059,-0.008086156,-0.037822812,-0.010656434,-0.032630986,-0.004177552,-0.012635547,-0.016139394,-0.009628776,-0.002806971,0.035426048,-0.024649135,-0.019477459,-0.010447772,-0.006916562,-0.004048945,-0.020848999,-0.010878019,0.019698788,0.004176273,-0.014306008,0.006,0
3/20/2018,0.001862539,0.026558033,-0.001920338,0.005341753,0.0208745,-0.025888564,0.027235161,0.000183033,0.003021565,0.006949643,0.001119552,0.001159176,-0.001886308,0.013703261,-0.003374435,0.00235202,-0.001818182,-0.000455218,0.005551164,0.015915455,0.073534084,0.016792264,0.00570127,0.005967478,0.003059156,0.004926985,0.002324195,-0.005483708,0.024124281,0.000933673,0.001480701,0.006,0
3/21/2018,0.005830521,-0.002935265,-0.006241482,0.021940934,0.041889067,0.00734731,0.067156324,0.000914662,0.005470473,0.002223596,-0.027714277,-0.00221414,-0.025203385,-0.013622102,-0.005605907,-0.006284388,0.00995934,0.003295645,-0.006788952,-0.014066076,0,0.039524045,0.002611709,-0.000786119,-0.002121686,-0.001229472,-0.00452774,-0.001553801,0.01184735,0.001076233,-0.001845688,0.006,0
3/22/2018,-0.030044582,-0.023629241,-0.03907112,-0.028952356,-0.009512138,-0.026925164,-0.029852963,-0.010477074,-0.041919387,-0.031080196,-0.03053545,-0.035781416,-0.021888942,-0.02656297,-0.012100634,0.007849334,-0.032039354,-0.050612791,-0.008172375,-0.011217129,-0.035446749,-0.030797986,-0.011864159,-0.015454158,0.011243402,-0.028703281,-0.010262998,-0.011796663,-0.024391453,-0.038449408,-0.02548489,0.006,0
3/23/2018,-0.024815691,-0.03247141,-0.02657293,-0.006352589,0.021709536,-0.033924556,-0.005063302,-0.013205809,-0.034878002,-0.027356545,-0.031060268,-0.01055767,-0.035155579,-0.025234471,-0.036794124,-0.017350593,-0.017832476,-0.031275276,-0.014871666,-0.004856062,-0.002580647,-0.063670089,-0.019935755,-0.020110736,-0.014935868,-0.018620472,-0.013204474,-0.005258672,-0.020177229,-0.015092076,-0.021189833,0.006,0
3/26/2018,0.025223769,0.039527729,0.030501984,0.020760173,0.022942283,0.004194716,0.031847837,0.011726519,0.027311401,0.032308621,0.038908078,0.023707889,0.045002584,0.030636969,0.036397062,0.010288971,0.025246783,0.046083342,-0.002583454,0.030206742,0.062598656,-0.006502577,0.024058528,0.026309749,0.012090388,0.02511049,0.019362246,0.010424615,0.046597218,0.02988634,0.026795026,0.006,0
3/27/2018,-0.017852892,-0.038531942,-0.046755604,-0.005999757,0.001015057,-0.050221902,-0.028047959,-0.005380846,-0.021730538,-0.034010749,-0.044340969,-0.013040828,-0.023250574,-0.027223997,-0.019111841,0.009664435,0,-0.00838406,-0.008568486,-0.01030867,-0.04467244,-0.044790717,-0.016710271,-0.00968503,0.007160082,-0.017218368,-0.003359856,-0.018829972,-0.034498027,-0.019275562,-0.017427312,0.006,0
3/28/2018,-0.007510117,-0.044829546,-0.000537404,-0.022579897,-0.006956845,0.005307138,-0.032115798,0.024624544,-0.000292954,-0.016516198,-0.008205084,0.008604312,-0.002556145,-0.003498446,0.008999994,0.001817946,0.002766253,-0.018068095,0.009203637,-0.004509436,-0.02831592,-0.00881063,0.019791234,0.000457875,-0.00197008,-0.007155337,0.005888143,0.03558165,-0.031103835,0.002840486,-0.002920874,0.006,0
3/29/2018,0.008687438,0.01106043,0.026745523,0.017157934,0.009489988,0.043226473,0.051521728,-0.01131812,-0.011196346,0.010733556,0.029847752,0.011537138,0.012896373,0.022231591,0.008124171,0.012121361,0.020055367,0.025628675,0.033142348,0.024954803,0.040926428,0.00294551,0.013579478,0.019717353,0.00651108,0.025451292,-0.012897666,-0.010056167,0.023664682,0.013420035,0.013675733,0.006,0
4/2/2018,-0.014498056,-0.053465148,-0.024845999,-0.015909828,-0.020447126,-0.027922367,-0.035334906,-0.02227677,0.003106282,-0.011533236,-0.008635632,-0.024746216,-0.029300759,-0.010335792,-0.030299228,-0.01941306,-0.020055367,-0.040714119,0.001052447,-0.013786829,-0.044850566,-0.018803127,-0.039198234,-0.030417564,-0.005895012,-0.01756496,0.008532366,-0.00826209,-0.022655382,-0.021965814,-0.022590593,0.007,0
4/3/2018,0.012766306,0.01451524,0.006871722,0.022813338,0.032850905,0.004622801,0.027242736,0.015276005,0.011307852,-0.005883943,0.010268005,0.018940372,0.01786584,0.006818495,0.008305582,0.012725792,0.026353183,0.012183387,-0.013546815,0.01151334,-0.010540282,-0.0009995,0.014505621,0.004961644,-0.002281346,0.017923898,0.016849386,0.007484334,0.005318015,0.004057105,0.012535935,0.007,0
4/4/2018,0.00401302,0.013216397,0.011508307,-0.003052639,-0.007860229,-0.006490817,-0.006898742,0.008285052,0.012047464,0.002946299,0.025343561,0.009016806,0.003826187,0.0051044,0.02212628,0.000773894,0.016014577,0.019664902,0.006023848,0.007469689,0.01446442,-0.003004509,0.004827041,0.020957487,0.002034965,-0.004676268,0.008257583,0.013204275,0.006145071,-0.010476825,0.011500106,0.007,0
4/5/2018,0.010712733,0.028775847,0.002601136,0.024249365,0.014997782,0.026970214,0.055688906,-0.000183368,0.013043975,0.028605391,-0.003689422,0.006603496,0.000908843,0.011452407,-0.007722046,0.005656996,0.001763669,0.019751406,0.015250745,0.006490519,0.052141499,0.003004509,0.006741727,0.009479276,0.010235128,0.002340867,0.013633225,-0.004682047,0.020447726,0.012948088,0.006839366,0.007,0
4/6/2018,-0.025317991,-0.032568735,-0.02041499,-0.021806509,-0.020047447,-0.013521404,-0.033901552,-0.021689607,-0.023340636,-0.040984451,-0.025007682,-0.024610344,-0.035506688,-0.029220548,-0.019025063,-0.009532469,-0.015091276,-0.024512186,-0.011988243,-0.00815303,0.003710579,-0.020202707,-0.012836852,-0.026473632,-0.007651147,-0.022738588,-0.016605548,-0.009365481,-0.027453259,-0.032999269,-0.022164023,0.007,0
4/9/2018,0.000630533,0.0006047,0.008316529,0.010574771,0.022690329,0.004633017,0.006750563,0.051143358,0.012170536,0.017846834,0.009344661,0.002499322,0.005818881,0.009218214,0.005298565,-0.001036001,0.006241661,-0.001791152,-0.0043229,0.000532304,0.006153866,-0.002042902,-0.004740715,-0.011182962,-0.003816799,0.00128712,-0.000124039,-0.004422484,0.016364648,-0.003407158,0.003331017,0.007,0
4/10/2018,0.019413572,0.021208971,0.015817905,0.024444431,0.027978403,0.044035972,0.042508645,0.005858872,0.015291473,0.02105618,0.019436137,0.009290334,0.024770213,0.016116586,0.016396013,0.00207093,0.017621601,0.027815582,-0.000619086,0.013019382,0.018237588,-0.011311175,0.001968391,0.005664755,-0.002037478,0.015317586,0.009506244,0.009794143,-0.000847218,0.008342394,0.016588521,0.007,0
4/11/2018,-0.009312869,-0.006405286,-0.011376554,0.003359936,0.014175598,0.007725775,0.026606543,-0.005146874,-0.008831966,-0.003783683,-0.002765558,-0.015168221,0.004372388,-0.007817088,-0.009240106,-0.00492548,-0.001748252,-0.007349972,-0.002746281,0.000787608,-0.043083586,0.003097576,-0.006265975,-0.003637943,-0.004708223,-0.004534333,0.003495757,-0.008556479,0.006477071,0.008044479,-0.005540619,0.007,0
4/12/2018,0.015064629,0.014919162,0.012219516,-0.000167729,0.00015814,-0.014840213,0.006258911,0.009562672,0.031547469,0.012470933,0.018623751,0.018924598,0.003447966,0.010712164,0.012832685,-0.018888285,-0.010554188,0.005371962,-0.005470692,-0.006120252,0.023618251,0.002059733,-0.005602909,0.002888339,-0.012308424,0.019799063,-0.010586017,-0.024315104,-0.000280741,0.016047578,0.00821688,0.007,0
4/13/2018,-0.002392369,-0.012301799,-0.003142918,0.005770453,0.025910611,0.003958713,0.029619377,0.007549856,-0.015649334,-0.002455892,-0.019883355,-0.003433848,0.009555648,-0.002646598,-0.000930171,0.015243396,-0.002656044,-0.004084735,-0.001472853,-0.017849292,0.007343974,-0.007227703,0.0068825,-0.003235501,0.007203514,-0.009310721,0.000680377,0.012000807,-0.007751431,0.002549874,-0.002890822,0.007,0
4/16/2018,0.004302294,0.007457499,0.008426704,0.006483274,0.012707819,0.001882496,0.001650619,0.02555829,-0.01332597,0.006835649,0.003355426,0.006108362,-0.017376003,0.009314662,-0.007070939,0.006499438,0.008826183,0.016354827,0.01388326,0.013416748,-0.015980672,-0.012513198,0.009487518,0.009388659,0.011788931,0.014643119,-0.000618506,0.003618306,-0.007954587,0.022001702,0.008076322,0.007,0
4/17/2018,0.013200172,0.042330949,0.034262444,0.006276862,0.01179687,0.022970214,-0.002201432,0.010515701,-0.004720701,0.028260133,0.032462893,0.002773927,0.01053406,0.015630406,0.010389012,0.012361734,0,0.013824842,0.019109695,0.015069545,0.034108057,0.005232874,0.01213246,0.002748041,0.006762182,0.002832362,0.005675874,0.006284388,0.035858183,-0.006837508,0.010605144,0.007,0
4/18/2018,0.004495646,0.015839786,-0.001938274,0.019243908,-0.001354096,-0.013730739,0.004398028,-0.005922684,-0.010957434,0.003866065,0.008958536,0.013650283,-0.002170375,0.0054777,0.002778698,-0.003332909,-0.004403354,-0.004891098,0.003278974,-0.003992021,0.112044713,-0.026442577,-0.003761331,0.027851614,-0.002208048,0.075558976,-0.004562839,-0.004512909,0.065243418,0.022323658,0.00083102,0.007,0
4/19/2018,-0.008335898,0.018848114,0.014464688,-0.000888781,-0.001657501,0.010404926,-0.013252541,-0.004763534,0.018670656,-0.008249016,-0.00321906,0.073139107,-0.049360669,-0.004186128,-0.016520493,0.000513479,-0.033201794,-0.019342072,-0.01100102,-0.004403122,0.045010214,-0.001072386,0.003647559,-0.015521562,-0.001966811,0.002945992,-0.014190815,-0.01499219,-0.008023856,0.001801997,-0.005742578,0.007,0
4/20/2018,0.01633794,-0.019077222,-0.013644191,-0.011381311,-0.007872864,-0.010885926,0.001666204,0.003234871,-0.003992021,-0.011994336,-0.010045451,-0.015554557,-0.021729535,0.001934237,-0.009990633,-0.009283202,-0.012856008,0.003365639,-0.008923944,-0.020628892,-0.00822204,-0.004301082,-0.010407825,-0.00039538,-0.01082496,-0.018972771,-0.004775378,-0.020368398,-0.019020709,-0.01531179,-0.00857318,0.007,0
4/23/2018,-0.013035857,-0.006324417,-0.005148558,0.010329914,-0.004723099,-0.002649646,-0.002222223,0.023850643,-0.007456301,-0.006626761,-0.00760087,-0.001787488,-0.017848861,0.00209121,0.00419742,0.001553197,0.020128767,0.002661269,0.002983505,-0.005258203,-0.079440894,-0.022889283,-0.010168796,0.003665383,0.002112327,0.004984227,0.001384693,-0.002379739,-0.015212463,0.007358599,5.62E-05,0.007,0
4/24/2018,-0.009464414,-0.03880337,-0.045489607,-0.008451212,-0.002599589,-0.037789032,-0.015130577,-0.002659134,-0.005194817,-0.038183021,-0.033451841,-0.001691122,-0.011744934,-0.025964914,-0.017583769,0.013360939,-0.007272759,-0.008005147,-0.008933149,-0.007326537,-0.002237137,0.013143672,0.004981763,-0.007911434,0.006433675,-0.019242625,-0.01055936,0.006107925,-0.004042043,-0.020460509,-0.013470896,0.007,0
4/25/2018,-0.001087454,5.48E-05,0.001175802,0.00146783,-0.003835243,0,0.014574249,-0.007684635,0.003466208,-0.017149402,-0.004761914,-0.016665379,-0.003811821,-0.000494886,0.007261798,-0.000510595,0.013593322,-0.00748279,0.002824985,-0.002590675,-0.015801683,0.003259101,0.00736906,0.006390521,-0.011410977,0.013425273,-0.00881063,-0.007197695,-0.006637342,0.07828008,0.001835433,0.007,0
4/26/2018,-0.001769284,0.038814461,0.018300353,0.01214885,0.028934837,0.086739981,0.026902528,-0.003696241,-0.002598529,0.027062906,0.029479355,0.01457239,0.014368637,0.047292231,0.00883458,0.008897987,0.028395874,0.025605292,0.008165102,0.007480992,0.011312338,0.021460051,0.008794529,0.045889465,0.017803524,-0.012580892,0.018803756,0.023039079,0.020180962,-0.008739089,0.010380129,0.007,0
4/27/2018,0.000884678,0.03537569,-0.009651829,0.019136288,-0.030627015,-0.00327822,-0.019141957,0.001009421,-0.002750237,-0.025307691,-0.005061201,-0.006204984,0.012601072,-0.008455541,-0.000541419,0.008568601,0.005235614,-0.016260521,0.023718576,0.007761656,0.007843177,0.00845671,-0.007418855,0.003976576,0.00458478,0.017403384,-0.003783107,0.039051648,0.037513384,0.013250683,0.001113016,0.007,0
4/30/2018,-0.015431395,-0.00413541,-0.012425797,-0.011997125,0.0084324,-0.00920172,0.007700808,-0.010140361,-0.010491135,0.006454238,0.0063845,-0.008671157,-0.001958481,0.006880489,-0.022315937,-0.004275123,-0.021998247,-0.016765737,-0.004664607,-0.004379618,-0.049180865,-0.015915455,0.013314564,-0.00894258,-0.000304999,-0.014874512,0.056133111,0.001280082,-0.094656128,-0.021718252,-0.008221244,0.007,0
5/1/2018,-0.001175937,0.010246597,0.019449276,-0.002000241,0.003200978,0.010755901,-0.002743486,-0.0152335,-0.000292997,0.002677019,0.017370367,-0.001723003,-0.003731714,0.004953035,0.004558334,0.011775158,0.001777778,-0.000591331,-0.014909202,-0.02156933,-0.012979533,-0.007514797,-0.01194078,-0.000920337,-0.004218513,0.00771557,-0.024179128,0.021514371,-0.049135732,-0.006854132,0.002545802,0.006,0
5/2/2018,-0.010643937,-0.007982428,-0.012543272,0.005032964,-0.003964629,0.012631266,0.005479466,-0.0117975,-0.003816799,-0.042042496,-0.002358396,-0.009683578,-0.011080446,-0.008901552,-0.081513837,0.005712172,-0.004450386,0.063036447,-0.012618464,-0.088989207,-0.007151401,0.012848142,-0.012316702,0.006908863,0.001408149,-0.007883963,-0.017031141,-0.003449036,0.007526045,-0.000631823,-0.007231903,0.006,0
5/3/2018,0.002653957,0.001524626,-0.0006445,0.004135195,0.008216723,-0.011711408,0.060431739,0.004005927,-0.000735673,0.023695832,0.012862694,-0.005031586,0.000994332,0.006310164,-0.025593886,0.011572208,-0.000892459,0.012034371,-0.012110069,0.011473261,-0.026668247,-0.004264399,-0.001274845,-0.01473882,-0.002388902,-0.004895764,-0.003741119,-0.000942714,-0.030450114,-0.010305731,-0.00225624,0.006,0
5/4/2018,0.003690536,0.005629529,0.023640896,-0.003816495,0.013097666,0.014773677,0.01430055,0.003816799,0,0.007325046,0.005690714,0.012379308,0.042418811,0.007676077,0.003521939,0.005614564,0.014184635,0.016003825,-0.012529635,0.01200637,-0.004926118,0.016949558,0.014963447,0.009994108,0.006296827,0.014782732,0.030453585,0.001884541,0.005893481,0.020923322,0.012729832,0.006,0
5/7/2018,0.001874587,0.012065193,0.006257747,-0.004711152,-0.001347003,0.007671085,0.002532288,-0.006427539,0.008208783,0.009148456,0.014677561,0.002335856,0.0098579,0.008546397,-0.008288612,0.005341115,-0.001762115,0.007424578,0.011323928,-0.014469885,0.038745767,0.030007425,-0.023816155,-0.007976385,-0.00451992,0.008798928,-0.000181802,0.002694997,0.011683776,0.01071229,0.003451995,0.006,0
5/8/2018,0.000485297,-0.004855093,-0.000834638,0.012961893,0.01442297,0.005323782,0.033328128,-0.010863958,0.035846132,0.013963921,0.013921701,0.011698399,-0.002833666,0.004939044,0.005226761,-0.013652089,-0.00619197,0.00385192,-0.01051081,0.017852987,0.00592068,0.023174841,0.003154024,0.008030428,-0.021283981,0.001156356,-0.001394912,-0.006404643,0.001636783,0.00425299,-0.000265691,0.006,0
5/9/2018,0.010071973,0.009755138,0.027006279,0.016843988,0.014072352,0.020687723,0.039333608,0.020748717,0.013291556,0.016892957,0.007582828,0.007590927,0.005847418,0.007210279,0.007180537,-0.019081238,-0.018809332,0.007977493,0.002300251,0.011751531,0.061804563,-0.02113818,-0.031756223,0.007108269,-0.010182363,0.027358814,-0.003221789,0.007468107,0.031753344,0.032593283,0.009635604,0.006,0
5/10/2018,0.010990262,0.000671416,0.013585308,0.000776578,0.009272741,0.015590093,-0.005660392,0.001896389,0.00858018,0.027914745,0.006836977,0.008718106,0.033293254,0.001222121,-0.004883269,0.015638894,0.013471241,0.017537861,-0.007143533,0.004994401,0,-0.007146534,-0.004464562,0.004283579,0.012181489,0.008955761,0.005040854,0.007971147,0.050277367,0.005484172,0.009327001,0.006,0
5/11/2018,0.000406915,-0.00384186,0.000628464,0.007886842,0.00144113,0.007838545,-0.006644543,0.027687544,0.003988178,0.000126271,7.66E-05,0.000394477,0.004718702,0.006240032,0.012012613,0.000984737,-0.001785715,0.00166424,-0.000726249,0.01212832,-0.033863281,-0.018614808,0.008309797,0.016690456,0.00317787,0.004447982,0.001936695,-0.008283813,-0.003155226,0.004208318,0.001706175,0.006,0
5/14/2018,-0.000406915,-0.000855061,0.001764872,0.004227036,0.002157809,-0.001873512,0.019802627,-0.000167546,-0.003299426,-0.004936406,-0.022763448,-0.001282621,0.026973145,-0.004638263,0.013362559,-0.007409271,-0.000894055,-0.005209973,0.007193787,0.003133683,0.017074974,0.001043297,0.012040439,0.004037867,-0.003365118,-0.003016115,-0.004059259,-0.011764472,0.010388284,-0.01294431,0.000883132,0.006,0
5/15/2018,0.00033958,-0.015999536,-0.019244158,-0.004997512,0.007159252,-0.01250825,-0.007027436,-0.008075414,0.000825878,-0.013027004,0.003439922,-0.005444749,-0.019577062,-0.000838702,-0.000895255,-0.003227812,0.003571432,0.002920928,-0.000225433,0.010820856,0.037656719,-0.00942909,0.001539282,-0.016356614,-0.008462674,-0.004621154,-0.010128831,-0.021557108,-0.00136073,0.001992165,-0.00686568,0.006,0
5/16/2018,0.00135646,0.007055729,0.002350765,-0.001388353,-0.003430045,-0.006094925,-0.004240289,0.009247649,-0.01009481,0.000385579,0.004982494,-0.001490091,0.018871844,-0.001603115,0.00832471,-0.010500096,0.015915455,0.019189694,-0.001398823,0.01770945,-0.012028576,0.008385793,0.01886959,-0.008547974,-0.010632339,0.010644314,-0.001165895,-0.002200933,-0.009164964,0.00092832,0.004052336,0.006,0
5/17/2018,-0.002919199,-0.003483708,-0.002943956,-0.000772141,0.011529556,0.003052106,0.021948114,-0.011446009,-0.005435175,0.017451561,-0.021349214,0.006243517,0.004399479,-0.007361432,0.000739919,-0.01111965,0.005249356,0.003773782,0.003110843,0.001381216,0.020686639,-0.009438979,-0.019224599,-0.005649581,-0.004783325,0.003785493,-0.009624357,-0.004091048,-0.019145979,0.010548621,-0.00085621,0.006,0
5/18/2018,0.008258419,-0.004682959,-0.011403653,-0.012436038,-0.015833724,-0.00589457,-0.011147352,0.001184333,-0.022612608,0.020003167,0.007193423,-0.002274864,0.009785156,0,0.006193797,0.002284555,-0.011408636,-0.009101663,-0.008362576,0.004063506,0.002152853,-0.00316623,-0.01011131,0.011214068,0.000191773,0.003771218,-0.002047846,0.003248233,-0.019662561,6.56E-05,-0.002635698,0.006,0
5/21/2018,0.014390246,0.007019394,0.012321097,0.011740601,0.015833724,0.009859273,0.022628534,-0.009684894,0.006695659,0.005677626,-0.004657964,0.010343391,0.003471623,0.005602686,-0.005750108,0.00505818,0.015762148,0.008592524,-0.004367216,0.015684991,0.016000341,-0.002116403,0.010347996,0.01256611,0.023811401,0.003913287,0.003101162,0.018379799,0.013057239,0.000524487,0.00735959,0.006,0
5/22/2018,0.002521681,-0.002564055,-0.009165796,-0.008850989,-0.007528979,-0.003747052,-0.016574965,-0.002050932,0.009186695,-0.007784064,-0.007386555,0.006447224,-0.005560397,0.000382599,0.002952903,0.005785452,0.000868433,-0.000407498,-0.015715069,0.000608787,-0.026811257,-0.010649728,-0.013581338,-0.01550501,-0.004942916,-0.008471968,-0.012650903,0.00748592,-0.013200107,-0.005059642,-0.003140664,0.006,0
5/23/2018,0.002977892,0.012854923,0.009267683,0.003658588,-0.014506538,0.016725505,0.004169568,0.012242969,-0.011888054,0.005689564,0.020905585,-0.007525814,0.024611861,0.008911289,0.00500001,0.010727308,-0.006968669,-0.002550631,0.003052025,0.022863487,-0.042181614,0.005339041,-0.00432745,-0.001070836,0.005317331,0.001259644,0.013517507,0.006551617,-0.022687195,-0.008667228,0.003243109,0.006,0
5/24/2018,-0.001586691,0.000755087,-0.000416873,-0.016372619,-0.009740573,-0.005203456,-0.007424628,-0.000676247,-0.013328753,0.005780007,0.005061725,0.000784545,0.004410525,7.58E-05,-0.009432642,0.005690972,0.015611765,-0.002147569,0.001753011,-0.005102221,0.005652926,0,-0.001929339,0.002568082,0.005723544,0.013752366,0.004752949,-0.003018491,-0.000731048,0.016475923,-0.002025252,0.006,0
5/25/2018,-0.002784341,0.004406802,-0.003322663,-0.035534285,-0.044511529,-0.00544696,-0.036039936,-0.000676704,-0.012631747,-0.007261124,-0.006077152,-0.008960722,0.014785216,-0.004635795,-0.002223706,0.003448279,-0.009511529,-0.000307172,-0.000691611,0.001924673,-0.007923075,0.00742709,-0.004718417,-0.001604278,0.007539743,0.003872672,0.005036866,0.004461628,-0.001756698,0.000196072,-0.002360028,0.006,0
5/29/2018,-0.016462707,0.001687858,-0.014363677,-0.006568707,0.003659098,0.004424547,-0.001449626,-0.011745816,-0.040706328,-0.002844952,-0.008475957,-0.03400388,-0.029276987,-0.012185459,-0.000742335,0.000983043,-0.006100237,-0.014856355,0.013423635,-0.004585487,0.003403293,-0.009559287,-0.00072789,-0.009950331,0.008033157,-0.007137346,-0.015996388,0.001628869,0.013967927,-0.009059341,-0.011631584,0.006,0
5/30/2018,0.015001672,0.00742492,0.007029708,0.030584416,0.034991608,0.010337255,0.040280262,0.022351083,0.014653937,0.010719009,0.018893528,0.012912589,0.002743956,0.007298461,0.005332556,0.012449813,0.009569451,0.002698777,0.022944009,0.007035739,-0.027556279,0.004259857,0.020658914,0.011233959,0.009361771,0.021870578,0.00744328,0.01145217,-0.002459314,0.020883035,0.012615912,0.006,0
5/31/2018,-0.016960678,0.002906738,0.015970313,-0.00689492,-0.00974609,0.02166378,-0.004655502,-0.003186586,0.000149959,0.00574328,0.000231992,-0.006994808,-0.004634804,0.000612182,-0.004293441,0.00411573,0,0.010620299,-0.007858587,-0.01164235,-0.023558216,0.023110272,-0.018961327,-0.002890485,0.003262054,-0.015197161,-0.011248293,-0.008514392,-0.020930146,-0.020817092,-0.006903337,0.006,0
6/1/2018,0.014631516,0.007287967,0.031311387,-0.003626843,0.013266704,0.01145773,0.004190926,0.017154222,0.008807999,0.014275587,0.009159194,-0.000508776,0.008395492,0.000993998,0.013264749,-0.009711171,0.013757741,0.016075227,-0.001480385,-0.006983644,0.005941788,0.005178675,0.005437094,0.004279226,-0.016601677,0.012145587,-0.005326328,0.003613486,-0.025162328,0.023332654,0.010790764,0.006,0
6/4/2018,0.000333269,0.014352447,0.017523104,-0.012921231,-0.005727308,-0.003666697,-0.020658012,0.023822305,0.000891398,0.015731465,0.016187609,0.012139755,0.00170474,0.016823677,0.027580984,-0.011038993,0.002558637,0.003727401,0.013732437,0.005108225,-0.031290158,-0.010384309,0.028860147,0.021177946,-0.011781169,-0.011527062,0.006637885,0.011254834,-0.065661554,-0.022607562,0.004469595,0.006,0
6/5/2018,-0.001800553,0.018491612,0.000324711,0.003836896,-0.005019943,-0.001760655,-0.024004993,-0.010209958,-0.008650315,0.005659725,0.011020841,-0.001408734,0.004588333,0.00367551,-0.002138733,-0.002717057,0.007636864,0.006814336,-0.002482821,-0.003088702,-0.038634088,0,-0.00940962,0.003026352,-0.011670492,0,-0.004629348,0.00190447,-0.058359615,-0.005484172,0.000702371,0.006,0
6/6/2018,0.007512135,-0.000353763,-0.002442304,0.005282203,0.004725348,-0.008327309,0.00581397,0.00875776,0.021780252,0.001879479,0.010605654,0.016577172,0.01447593,0.020160778,0.026897348,-0.017969039,0.011764842,0.00855216,-0.004047778,-0.003300666,-0.072447734,-0.007333715,-0.000709304,0.008559697,-0.020100223,0.009844719,0.018020745,0.014259839,-0.047648989,0.007459027,0.008530883,0.006,0
6/7/2018,0.007192456,-0.003810879,-0.01151848,0.028603052,0.023297501,-0.016652999,0.01913934,0.000968367,0.003219201,-0.023030458,-0.019668369,0.005038292,0.013280408,-0.018066536,-0.000973101,0.010770298,0.00500001,-0.003273001,-0.003706271,0.022021442,-0.005479466,-0.013764114,0.004601507,0.01323911,0.001599949,0.006408322,0.042795658,-0.002908564,-0.041362389,0.000920266,-0.000714451,0.006,0
6/8/2018,-0.001513311,-0.003148264,-0.002664019,-0.004104189,-0.000719891,0.004877024,-0.005226907,0.009472657,0.000292141,0.012767908,0.004653964,-0.004741218,-0.006286208,0.006701939,0.000139072,-0.003493889,0.005801923,0.001489056,0.016637104,0.010113036,-0.032103245,0.00849262,-0.006969493,0.01095068,0.002682165,0.019877179,-0.003368897,0.00357392,-0.011514993,0.013249549,0.003121061,0.006,0
6/11/2018,6.53E-05,0.003041706,0.008103614,0.008818955,0.015151805,0.012820688,0.022610478,-0.004002887,-0.005271648,-0.005349831,0.003364363,0.00197824,-0.005491319,-0.006179063,-0.001113121,-0.001751533,-0.005801923,0.009968991,-0.005249587,0.01298298,0.057867382,-0.00742709,-0.000711491,0.006583435,-0.00896867,0.003126166,-0.014430781,-0.001694505,-0.016269858,0.012179948,0.001068148,0.006,0
6/12/2018,0.002565338,0.005685003,0.00822281,-0.003770033,-0.015151805,0.004479874,-0.005136598,0.001763245,-0.007368144,0.013380106,0.01687429,-0.004655087,-0.002338792,0.007069271,-0.002090447,0.013927109,0.006628028,0.001472104,0.015884494,0.013071244,0.050891607,0.017942434,-0.002375298,0.008330264,0.012851428,-0.007908718,0.00144049,0.006339644,0.038426228,0.001024328,0.001741832,0.006,0
6/13/2018,-0.002828769,0.003590309,-0.003983981,-7.87E-05,0.002732832,5.20E-05,0.005136598,0.002399425,-0.004744264,0.00293617,0.001759789,-0.007073504,-0.0095791,-0.003416775,-0.005455704,0.000740649,-0.007459628,-0.003438286,-0.002091777,-0.009401751,0.015151805,-0.008403411,-0.000118913,-0.004979842,-0.001716739,-0.009331796,-0.000900063,-0.022212993,-0.021776719,-0.013593381,-0.004034177,0.006,0
6/14/2018,-0.004157357,0.011082967,0.015156112,-0.004416759,-0.021634238,0.022610284,-0.016436153,-0.016593212,-0.016935586,0.003979406,0.01389568,-0.002602865,0.004044495,0.00445435,-0.001965741,0.013482249,-0.010874218,0.009695028,0.012787067,0.004807856,0.00500001,0.019843993,-0.003573985,-0.003200163,0.010634358,-0.003635817,0.002817494,0.009493258,0.01917352,-0.004550781,0.002468462,0.006,0
